          x                  y                  dy                  ddy                  q                  Jz                  EF0                  EF1                  EF2
 -4.0000000      0.429796182649011      1.999999999999929      0.416706795400785      0.909050696252132      0.416685530780533      0.042649543490352     -0.033094781532194      0.029899203768019, x_l = -4.000, x_r =  4.000, he =   2.000, gamma =  0.000, a1 =  1.000, a2 =  0.000
 -3.9921875      0.445434043482583      2.003310799452341      0.430849554735499      0.902423742894986      0.430849612017447      0.042651968363134     -0.033096327674121      0.029899853534509
 -3.9843750      0.461098201045776      2.006731866548537      0.444931740322847      0.895564412960223      0.444931884846782      0.042655588592895     -0.033098633590596      0.029900816108087
 -3.9765625      0.476789514549059      2.010262644340020      0.458929482001697      0.888472884287067      0.458929116311788      0.042661598927726     -0.033102458584238      0.029902403870714
 -3.9687500      0.492508838691895      2.013902408446093      0.472837569390805      0.881149358540274      0.472838035540971      0.042669981239073     -0.033107788502774      0.029904603912856
 -3.9609375      0.508257021744652      2.017650495695129      0.486655812199995      0.873594063801665      0.486655331419313      0.042680716919828     -0.033114608789582      0.029907402912424
 -3.9531250      0.524034907818701      2.021506155259028      0.500377242012593      0.865807255263301      0.500377654017475      0.042693786880369     -0.033122904481257      0.029910787134022
 -3.9453125      0.539843333592088      2.025468636449754      0.514001900089699      0.857789218621124      0.514001611205949      0.042709171544476     -0.033132660205118      0.029914742428201
 -3.9375000      0.555683131415854      2.029537168044411      0.527523624353204      0.849540270407337      0.527523770895317      0.042726850845145     -0.033143860176658      0.029919254230735
 -3.9296875      0.571555125854718      2.033710919844779      0.540940676353802      0.841060761657826      0.540940657652460      0.042746804220297     -0.033156488196948      0.029924307561938
 -3.9218750      0.587460136415571      2.037989082636116      0.554248828825308      0.832351078463945      0.554248754694545      0.042769010608390     -0.033170527650007      0.029929887026003
 -3.9140625      0.603398974854377      2.042370764775228      0.567444376838875      0.823411645416173      0.567444501332335      0.042793448443962     -0.033185961500127      0.029935976810395
 -3.9062500      0.619372446915993      2.046855099785629      0.580524432459232      0.814242926720966      0.580524294222880      0.042820095653096     -0.033202772289192      0.029942560685288
 -3.8984375      0.635381350660416      2.051441146712233      0.593484359611722      0.804845429238016      0.593484485839098      0.042848929648820     -0.033220942133965      0.029949622003069
 -3.8906250      0.651426477258980      2.056127972589103      0.606321486776636      0.795219704180854      0.606321385057934      0.042879927326471     -0.033240452723383      0.029957143697895
 -3.8828125      0.667508610093996      2.060914588489422      0.619031182465022      0.785366349834941      0.619031256433900      0.042913065059012     -0.033261285315841      0.029965108285337
 -3.8750000      0.683628524954409      2.065799994617831      0.631610370139310      0.775286013679918      0.631610320440330      0.042948318692320     -0.033283420736501      0.029973497862099
 -3.8671875      0.699786989552963      2.070783149585964      0.644054722468791      0.764979394959811      0.644054753247507      0.042985663540473     -0.033306839374608      0.029982294105827
 -3.8593750      0.715984763435288      2.075862989160875      0.656360704922708      0.754447247056440      0.656360686895708      0.043025074381021     -0.033331521180847      0.029991478275021
 -3.8515625      0.732222597667349      2.081038414602324      0.668524199662709      0.743690380040134      0.668524209381066      0.043066525450279     -0.033357445664736      0.030001031209048
 -3.8437500      0.748501234635664      2.086308298662205      0.680541370028028      0.732709663187174      0.680541364918137      0.043109990438635     -0.033384591892068      0.030010933328280
 -3.8359375      0.764821407787001      2.091671481878228      0.692408151898132      0.721506027572161      0.692408154248157      0.043155442485906     -0.033412938482415      0.030021164634347
 -3.8281250      0.781183841392925      2.097126773927982      0.704120536239191      0.710080468677958      0.704120535060798      0.043202854176735     -0.033442463606706      0.030031704710534
 -3.8203125      0.797589250299351      2.102672952488094      0.715674422100363      0.698434049047191      0.715674422502151      0.043252197536062     -0.033473144984883      0.030042532722314
 -3.8125000      0.814038339678718      2.108308763268708      0.727065690056406      0.686567900961168      0.727065689784742      0.043303444024670     -0.033504959883651      0.030053627418037
 -3.8046875      0.830531804777589      2.114032919532123      0.738290168890767      0.674483229148557      0.738290168897015      0.043356564534828     -0.033537885114336      0.030064967129783
 -3.7968750      0.847070330662387      2.119844101837430      0.749343651522754      0.662181313519333      0.749343651416918      0.043411529386045     -0.033571897030854      0.030076529774387
 -3.7890625      0.863654591962564      2.125740957704359      0.760221889495153      0.649663511921619      0.760221889431760      0.043468308320948     -0.033606971527815      0.030088292854644
 -3.7812500      0.880285252611256      2.131722101316333      0.770920596636245      0.636931262918469      0.770920596567006      0.043526870501301     -0.033643084038757      0.030100233460707
 -3.7734375      0.896962965583761      2.137786113223180      0.781435449186443      0.623986088581181      0.781435449126824      0.043587184504186     -0.033680209534545      0.030112328271692
 -3.7656250      0.913688372633557      2.143931540053353      0.791762087422239      0.610829597296086      0.791762087348744      0.043649218318354     -0.033718322521923      0.030124553557486
 -3.7578125      0.930462104026293      2.150156894239293      0.801896116830751      0.597463486581034      0.801896116775203      0.043712939340767     -0.033757397042250      0.030136885180789
 -3.7500000      0.947284778271511      2.156460653749400      0.811833109807008      0.583889545908144      0.811833109744233      0.043778314373354     -0.033797406670425      0.030149298599378
 -3.7421875      0.964157001852464      2.162841261838674      0.821568607079683      0.570109659528747      0.821568607001899      0.043845309619984     -0.033838324514016      0.030161768868627
 -3.7343750      0.981079368953920      2.169297126803992      0.831098119483102      0.556125809296669      0.831098119438664      0.043913890683691     -0.033880123212605      0.030174270644266
 -3.7265625      0.998052461188189      2.175826621762303      0.840417130006244      0.541940077485520      0.840417129952027      0.043984022564157     -0.033922774937360      0.030186778185420
 -3.7187500      1.015076847319439      2.182428084436893      0.849521095499359      0.527554649595649      0.849521095437538      0.044055669655471     -0.033966251390857      0.030199265357910
 -3.7109375      1.032153082986401      2.189099816963799      0.858405448968796      0.512971817146213      0.858405448910236      0.044128795744192     -0.034010523807151      0.030211705637845
 -3.7031250      1.049281710423653      2.195840085712893      0.867065601813465      0.498193980447537      0.867065601758434      0.044203364007727     -0.034055562952128      0.030224072115515
 -3.6953125      1.066463258181543      2.202647121129482      0.875496946179272      0.483223651348914      0.875496946131635      0.044279337013044     -0.034101339124130      0.030236337499576
 -3.6875000      1.083698240844988      2.209519117592350      0.883694857529520      0.468063455956631      0.883694857464252      0.044356676715738     -0.034147822154888      0.030248474121567
