          x                  y                  dy                  ddy                  q                  Jz                  EF0                  EF1                  EF2
 -4.0000000     -3.005100154349606      1.999999999999901     -0.136067868943030     -0.990699351699312     -0.136069080038646      0.062158267761085      0.062744250834599     -0.022891526289318, x_l = -4.000, x_r =  4.000, he =   2.000, gamma =  0.000, a1 =  1.000, a2 =  0.000
 -3.9921875     -2.989479464180805      1.998876551890564     -0.151527261154701     -0.988453079380079     -0.151527257825246      0.062154244700411      0.062740166187181     -0.022888361619948
 -3.9843750     -2.973868022273343      1.997632509722845     -0.166939352827807     -0.985967167462058     -0.166939344334539      0.062148218957046      0.062734048150225     -0.022883618300737
 -3.9765625     -2.958266769253636      1.996268256978951     -0.182300708091088     -0.983242820840140     -0.182300727552920      0.062138188753637      0.062723864249498     -0.022875718014877
 -3.9687500     -2.942676642718773      1.994784205034595     -0.197606853249425     -0.980281357388960     -0.197606832765618      0.062124165068866      0.062709625574813     -0.022864665656066
 -3.9609375     -2.927098576836030      1.993180805768105     -0.212853109826369     -0.977084206593139     -0.212853125948989      0.062106160033158      0.062691344381603     -0.022850466880088
 -3.9531250     -2.911533502154489      1.991458542528218     -0.228035127204844     -0.973652908104272     -0.228035116901092      0.062084186919709      0.062669034081849     -0.022833128099851
 -3.9453125     -2.895982345280123      1.989617935974156     -0.243148356700999     -0.969989110164701     -0.243148362449537      0.062058260134703      0.062642709234178     -0.022812656479907
 -3.9375000     -2.880446028633536      1.987659539858452     -0.258188472780073     -0.966094567942580     -0.258188469517598      0.062028395206720      0.062612385533138     -0.022789059930462
 -3.9296875     -2.864925470165983      1.985583942850699     -0.273151096273335     -0.961971141755498     -0.273151098166608      0.061994608775349      0.062578079797685     -0.022762347100873
 -3.9218750     -2.849421583103100      1.983391766863694     -0.288031965720961     -0.957620795200967     -0.288031964543291      0.061956918579034      0.062539809958873     -0.022732527372666
 -3.9140625     -2.833935275678884      1.981083667291713     -0.302826843217503     -0.953045593188125     -0.302826843765038      0.061915343442159      0.062497595046791     -0.022699610852056
 -3.9062500     -2.818467450880216      1.978660332172907     -0.317531572987132     -0.948247699879019     -0.317531572720179      0.061869903261395      0.062451455176734     -0.022663608361997
 -3.8984375     -2.803019006191514      1.976122481876050     -0.332142052789056     -0.943229376540156     -0.332142052790172      0.061820618991320      0.062401411534663     -0.022624531433775
 -3.8906250     -2.787590833345352      1.973470868505931     -0.346654252515396     -0.937992979309526     -0.346654252485152      0.061767512629350      0.062347486361938     -0.022582392298145
 -3.8828125     -2.772183818075850      1.970706275404876     -0.361064210037153     -0.932540956881816     -0.361064209993107      0.061710607199978      0.062289702939370     -0.022537203876024
 -3.8750000     -2.756798839877333      1.967829516576828     -0.375368035704536     -0.926875848116403     -0.375368035637692      0.061649926738357      0.062228085570609     -0.022488979768773
 -3.8671875     -2.741436771766572      1.964841436134204     -0.389561914264629     -0.921000279571440     -0.389561914243846      0.061585496273246      0.062162659564872     -0.022437734248047
 -3.8593750     -2.726098480050202      1.961742907687860     -0.403642107485542     -0.914916962968589     -0.403642107407458      0.061517341809342      0.062093451219063     -0.022383482245261
 -3.8515625     -2.710784824096383      1.958534833755447     -0.417604955693065     -0.908628692592092     -0.417604955667897      0.061445490309013      0.062020487799284     -0.022326239340664
 -3.8437500     -2.695496656111560      1.955218145123542     -0.431446880649389     -0.902138342626650     -0.431446880580727      0.061369969673475      0.061943797521774     -0.022266021752041
 -3.8359375     -2.680234820922005      1.951793800215881     -0.445164386736753     -0.895448864438170     -0.445164386689223      0.061290808723412      0.061863409533295     -0.022202846323062
 -3.8281250     -2.665000155760509      1.948262784432213     -0.458754063456201     -0.888563283801756     -0.458754063392838      0.061208037179084      0.061779353890997     -0.022136730511288
 -3.8203125     -2.649793490058212      1.944626109481387     -0.472212586763334     -0.881484698081241     -0.472212586711350      0.061121685639941      0.061691661541773     -0.022067692375851
 -3.8125000     -2.634615645241735      1.940884812696606     -0.485536721001221     -0.874216273364619     -0.485536720943409      0.061031785563768      0.061600364301152     -0.021995750564827
 -3.8046875     -2.619467434535700      1.937039956340083     -0.498723320282476     -0.866761241559766     -0.498723320218509      0.060938369245381      0.061505494831733     -0.021920924302310
 -3.7968750     -2.604349662770721      1.933092626895647     -0.511769330001261     -0.859122897454824     -0.511769329941555      0.060841469794922      0.061407086621203     -0.021843233375211
 -3.7890625     -2.589263126196980      1.929043934350201     -0.524671788193341     -0.851304595747649     -0.524671788129429      0.060741121115746      0.061305173959961     -0.021762698119796
 -3.7812500     -2.574208612303444      1.924895011465168     -0.537427826704981     -0.843309748048703     -0.537427826639106      0.060637357881960      0.061199791918369     -0.021679339407976
 -3.7734375     -2.559186899642817      1.920647013039375     -0.550034672350716     -0.835141819861743     -0.550034672287135      0.060530215515618      0.061090976323671     -0.021593178633368
 -3.7656250     -2.544198757662278      1.916301115162629     -0.562489647925446     -0.826804327546658     -0.562489647860401      0.060419730163608      0.060978763736588     -0.021504237697151
 -3.7578125     -2.529244946540086      1.911858514462768     -0.574790173092708     -0.818300835268742     -0.574790173018362      0.060305938674257      0.060863191427636     -0.021412538993713
 -3.7500000     -2.514326217028091      1.907320427345326     -0.586933765152612     -0.809634951938663     -0.586933765087066      0.060188878573683      0.060744297353179     -0.021318105396131
 -3.7421875     -2.499443310300210      1.902688089228391     -0.598918039817306     -0.800810328147337     -0.598918039745468      0.060068588041917      0.060622120131259     -0.021220960241488
 -3.7343750     -2.484596957806891      1.897962753770670     -0.610740711680705     -0.791830653099834     -0.610740711604762      0.059945105888818      0.060496699017207     -0.021121127316033
 -3.7265625     -2.469787881135650      1.893145692098397     -0.622399594745911     -0.782699651552415     -0.622399594681526      0.059818471529824      0.060368073879094     -0.021018630840227
 -3.7187500     -2.455016791877618      1.888238192025437     -0.633892602843940     -0.773421080756662     -0.633892602765797      0.059688724961545      0.060236285173019     -0.020913495453669
 -3.7109375     -2.440284391500247      1.883241557273951     -0.645217749763287     -0.763998727414664     -0.645217749685153      0.059555906737239      0.060101373918276     -0.020805746199924
 -3.7031250     -2.425591371226046      1.878157106691727     -0.656373149538695     -0.754436404649025     -0.656373149466256      0.059420057942190      0.059963381672429     -0.020695408511280
 -3.6953125     -2.410938411917513      1.872986173469030     -0.667357016476007     -0.744737948991496     -0.667357016395227      0.059281220169015      0.059822350506306     -0.020582508193428
 -3.6875000     -2.396326183968096      1.867730104355321     -0.678167665055213     -0.734907217393779     -0.678167664978605      0.059139435492930      0.059678322978958     -0.020467071410112
 -3.6796875     -2.381755347199370      1.862390258877323     -0.688803509879914     -0.724948084264112     -0.688803509806530      0.058994746446988      0.059531342112588     -0.020349124667727
 -3.6718750     -2.367226550764213      1.856968008556990     -0.699263065403802     -0.714864438532950     -0.699263065320177      0.058847195997331      0.059381451367487     -0.020228694799919
 -3.6640625     -2.352740433056195      1.851464736133625     -0.709544945564023     -0.704660180751139     -0.709544945485324      0.058696827518466      0.059228694617007     -0.020105808952171
 -3.6562500     -2.338297621624915      1.845881834787349     -0.719647863453684     -0.694339220223639     -0.719647863374324      0.058543684768589      0.059073116122572     -0.019980494566409
 -3.6484375     -2.323898733097514      1.840220707366822     -0.729570630743098     -0.683905472181967     -0.729570630658582      0.058387811864997      0.058914760508779     -0.019852779365634
 -3.6406250     -2.309544373106081      1.834482765621342     -0.739312157102272     -0.673362854998150     -0.739312157014032      0.058229253259584      0.058753672738592     -0.019722691338595
 -3.6328125     -2.295235136221159      1.828669429437735     -0.748871449521090     -0.662715287443111     -0.748871449441888      0.058068053714466      0.058589898088656     -0.019590258724523
 -3.6250000     -2.280971605891080      1.822782126082995     -0.758247611592395     -0.651966685991993     -0.758247611507361      0.057904258277747      0.058423482124757     -0.019455509997935
 -3.6171875     -2.266754354387296      1.816822289452649     -0.767439842579780     -0.641120962179094     -0.767439842498780      0.057737912259445      0.058254470677451     -0.019318473853512
 -3.6093750     -2.252583942755457      1.810791359327439     -0.776447436587869     -0.630182020004643     -0.776447436509946      0.057569061207604      0.058082909817867     -0.019179179191090
 -3.6015625     -2.238460920772363      1.804690780635141     -0.785269781541000     -0.619153753395792     -0.785269781448327      0.057397750884607      0.057908845833725     -0.019037655100746
 -3.5937500     -2.224385826908562      1.798522002723047     -0.793906358061445     -0.608040043723798     -0.793906357971998      0.057224027243707      0.057732325205576     -0.018893930848008
 -3.5859375     -2.210359188296680      1.792286478636981     -0.802356738435140     -0.596844757379474     -0.802356738358093      0.057047936405808      0.057553394583279     -0.018748035859206
 -3.5781250     -2.196381520705274      1.785985664410422     -0.810620585394560     -0.585571743408614     -0.810620585305725      0.056869524636493      0.057372100762746     -0.018599999706957
 -3.5703125     -2.182453328518275      1.779621018362437     -0.818697650770009     -0.574224831209169     -0.818697650676244      0.056688838323330      0.057188490662962     -0.018449852095810
 -3.5625000     -2.168575104719805      1.773194000407432     -0.826587774261167     -0.562807828291621     -0.826587774173844      0.056505923953472      0.057002611303294     -0.018297622848057
 -3.5546875     -2.154747330884406      1.766706071372752     -0.834290882055086     -0.551324518104019     -0.834290881969455      0.056320828091559      0.056814509781121     -0.018143341889716
 -3.5468750     -2.140970477172515      1.760158692329924     -0.841806985356687     -0.539778657922894     -0.841806985270946      0.056133597357939      0.056624233249776     -0.017987039236702
 -3.5390625     -2.127245002331148      1.753553323935034     -0.849136178933929     -0.528173976811184     -0.849136178842627      0.055944278407233      0.056431828896834     -0.017828744981193
 -3.5312500     -2.113571353699675      1.746891425782874     -0.856278639563055     -0.516514173644158     -0.856278639477064      0.055752917907235      0.056237343922752     -0.017668489278197
 -3.5234375     -2.099949967220597      1.740174455771406     -0.863234624510500     -0.504802915204170     -0.863234624422220      0.055559562518181      0.056040825519871     -0.017506302332327
 -3.5156250     -2.086381267455246      1.733403869479940     -0.870004469858269     -0.493043834344987     -0.870004469766905      0.055364258872392      0.055842320851798     -0.017342214384801
 -3.5078125     -2.072865667604285      1.726581119559423     -0.876588588872938     -0.481240528226253     -0.876588588787532      0.055167053554291      0.055641877033171     -0.017176255700666
 -3.5000000     -2.059403569532930      1.719707655136222     -0.882987470343334     -0.469396556618574     -0.882987470259134      0.054967993080823      0.055439541109829     -0.017008456556250
 -3.4921875     -2.045995363800760      1.712784921228504     -0.889201676825554     -0.457515440279537     -0.889201676733586      0.054767123882274      0.055235360039385     -0.016838847226863
 -3.4843750     -2.032641429696066      1.705814358177275     -0.895231842881113     -0.445600659400916     -0.895231842787928      0.054564492283503      0.055029380672217     -0.016667457974730
 -3.4765625     -2.019342135274548      1.698797401090239     -0.901078673337796     -0.433655652127116     -0.901078673245686      0.054360144485589      0.054821649732886     -0.016494319037189
 -3.4687500     -2.006097837402346      1.691735479300206     -0.906742941455828     -0.421683813144912     -0.906742941373996      0.054154126547918      0.054612213801986     -0.016319460615134
 -3.4609375     -1.992908881803212      1.684630015837374     -0.912225487148859     -0.409688492344269     -0.912225487059356      0.053946484370689      0.054401119298433     -0.016142912861726
